longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,median_price
-118.19,33.89,32,1696,438.0,1639,376,2.0357,107300,<1H OCEAN,128979.0
-117.4,34.09,5,6190,993.0,3615,963,4.4034,133200,INLAND,135512.0
-119.68,36.79,16,1551,,1010,292,3.5417,71300,INLAND,90316.0
-122.4,37.61,35,2084,549.0,1077,545,3.1628,318400,NEAR OCEAN,264815.01
-122.48,37.76,52,2684,574.0,1395,549,3.9097,323800,NEAR BAY,333775.0
-121.54,39.51,33,3585,757.0,1887,765,2.502,62100,INLAND,84818.0
-119.27,36.18,23,3180,547.0,1829,498,2.6098,66000,INLAND,82463.0
-118.24,34.12,34,80,26.0,125,35,0.8907,154200,<1H OCEAN,249943.03
-118.27,34.07,32,1657,579.0,2071,598,2.1135,152500,<1H OCEAN,195939.0
-117.9,33.71,16,4208,630.0,2592,662,6.1966,260500,<1H OCEAN,292242.01
-117.96,34.1,30,2775,657.0,2847,642,3.2266,141800,INLAND,164761.0
-116.37,33.19,12,4890,1152.0,1289,570,2.5795,98700,INLAND,137820.0
-117.08,32.71,27,2204,598.0,1656,521,1.4821,86200,NEAR OCEAN,98643.0
-118.18,34.03,40,2631,698.0,2920,677,2.0764,145600,<1H OCEAN,135818.0
-121.83,37.37,43,821,149.0,370,135,4.25,209100,<1H OCEAN,231537.02
-122.32,37.94,47,1911,283.0,697,275,6.2712,267700,NEAR BAY,349381.06
-118.06,34.09,36,1239,238.0,717,237,3.244,258100,<1H OCEAN,200464.0
-119.45,36.58,18,1425,280.0,753,266,3.7813,87300,INLAND,98926.0
-122.01,37.31,23,6846,1078.0,2951,1063,6.3702,332000,<1H OCEAN,327560.05
-117.98,34.02,33,3512,632.0,1971,598,4.4653,193200,<1H OCEAN,191559.0
-116.88,34.19,38,898,259.0,106,52,1.6875,225000,INLAND,90139.0
-117.08,34.08,34,45,11.0,39,14,3.0625,500001,INLAND,195851.2
-121.78,38.67,38,2948,478.0,1123,460,4.0556,146900,INLAND,151650.0
-122.31,38.32,33,2463,421.0,1235,465,3.7045,161500,NEAR BAY,160630.0
-117.67,33.47,22,2728,616.0,1081,566,1.6393,500001,<1H OCEAN,149069.01
-122.9,39.09,15,2483,544.0,835,380,1.9141,143200,INLAND,95750.0
-118.31,33.82,35,3462,814.0,1902,700,3.402,279900,<1H OCEAN,271025.0
-120.46,34.65,22,1298,358.0,1272,363,1.6488,117500,NEAR OCEAN,140491.0
-118.13,34.2,45,1213,206.0,529,231,5.6629,234000,INLAND,298002.05
-118.14,33.95,36,1942,355.0,891,348,3.6635,282100,<1H OCEAN,240351.0
-121.92,38.02,16,1840,355.0,1288,338,4.2067,125000,INLAND,147025.0
-117.27,34.1,9,3904,1042.0,3688,896,1.8022,78000,INLAND,89169.0
-118.39,34.08,27,6605,1710.0,2665,1520,3.8088,500001,<1H OCEAN,399468.28
-117.85,33.61,14,4340,741.0,1505,670,7.5674,500001,<1H OCEAN,323167.06
-119.75,34.45,26,3578,677.0,1504,618,4.1375,395000,NEAR OCEAN,282271.0
-121.79,37.32,6,2850,561.0,2160,581,5.5336,241900,<1H OCEAN,245572.0
-118.32,34.2,36,759,136.0,372,135,4.9886,328900,<1H OCEAN,260124.0
-122.04,37.63,33,952,172.0,369,159,3.2331,226700,NEAR BAY,179651.0
-117.24,33.23,21,1718,308.0,1194,312,3.4359,150900,<1H OCEAN,181807.0
-122.03,37.37,16,3402,1193.0,1479,1043,3.5861,500001,<1H OCEAN,269461.02
-122.28,37.86,52,1659,367.0,788,346,2.8214,164300,NEAR BAY,196845.0
-117.04,32.55,15,2206,648.0,2511,648,1.6348,93200,NEAR OCEAN,99883.0
-121.94,37.34,36,3142,632.0,1372,560,5.0175,246100,<1H OCEAN,295221.04
-121.21,38.76,16,1608,296.0,792,286,3.1583,239200,INLAND,132158.0
-117.47,34.07,24,1017,227.0,568,187,1.5972,112500,INLAND,104666.0
-118.37,34.03,39,213,44.0,138,52,2.125,196400,<1H OCEAN,204014.01
-122.13,37.74,41,4400,666.0,1476,648,5.0,248900,NEAR BAY,274139.04
-117.66,35.61,5,5735,932.0,2623,862,4.8494,87200,INLAND,147096.0
-118.54,34.19,22,3380,790.0,2199,737,2.5739,239200,<1H OCEAN,218776.0
-122.26,40.19,35,2467,469.0,1194,444,2.0425,63700,INLAND,61172.0
-120.88,37.53,18,239,39.0,92,36,5.3168,175000,INLAND,227150.0
-117.88,33.9,15,1705,478.0,759,479,3.5333,114400,<1H OCEAN,177332.0
-122.25,37.8,41,1471,469.0,1062,413,1.6121,171400,NEAR BAY,124797.0
-118.44,34.15,29,5474,1457.0,2352,1326,3.415,382500,<1H OCEAN,321038.05
-122.47,37.72,43,968,199.0,434,162,2.5333,239300,NEAR OCEAN,246295.01
-117.68,34.15,24,1033,189.0,486,204,4.1719,213500,INLAND,175876.04
-119.07,35.34,16,4201,786.0,1667,724,4.8839,134100,INLAND,146024.0
-121.94,37.83,11,2836,373.0,959,335,10.5815,500001,INLAND,452920.62
-118.15,34.18,46,2230,488.0,1985,456,2.2328,142100,<1H OCEAN,161045.01
-118.14,34.06,37,1339,258.0,706,238,4.7569,253800,<1H OCEAN,221082.0
-122.44,37.7,6,3523,664.0,1705,608,4.9318,258100,NEAR OCEAN,235596.0
-118.88,34.22,22,3654,517.0,1565,518,6.2748,274800,<1H OCEAN,301076.01
-117.98,33.77,22,3236,673.0,2034,662,4.0955,174200,<1H OCEAN,201848.0
-118.23,33.94,39,1141,258.0,1313,234,2.0187,90100,<1H OCEAN,97862.0
-121.09,37.61,42,1787,296.0,921,287,3.8864,171400,INLAND,148609.0
-122.07,37.06,31,1634,370.0,939,332,3.8625,232300,NEAR OCEAN,246017.0
-117.48,34.09,32,3170,630.0,2612,580,3.6394,99200,INLAND,115516.0
-117.9,33.63,26,4486,554.0,1598,549,10.1454,500001,<1H OCEAN,497657.95
-118.15,33.92,36,1890,400.0,1232,386,4.375,184200,<1H OCEAN,186335.0
-118.22,34.12,37,1298,242.0,750,255,5.2049,240800,<1H OCEAN,281472.0
-117.62,33.42,27,1005,266.0,460,243,3.1029,190600,NEAR OCEAN,219643.05
-118.06,33.86,16,5603,938.0,3045,893,5.0778,293700,<1H OCEAN,251030.01
-118.52,34.04,47,1985,315.0,819,340,6.5147,500001,<1H OCEAN,460542.59
-119.44,36.61,17,1531,280.0,775,246,3.9073,91600,INLAND,102506.0
-118.61,34.17,31,1689,362.0,705,360,4.0,278500,<1H OCEAN,284244.13
-118.34,34.05,50,2009,419.0,1130,402,3.1944,213500,<1H OCEAN,279006.01
-122.05,36.97,20,2428,473.0,1145,454,3.6797,263800,NEAR OCEAN,255056.0
-119.02,35.44,29,3415,631.0,1527,597,4.0125,84400,INLAND,96258.0
-118.27,34.02,39,2004,633.0,3050,621,1.875,127300,<1H OCEAN,133271.0
-121.9,38.04,36,1489,331.0,838,259,1.2024,90200,INLAND,82817.0
-119.26,34.46,30,3826,691.0,1656,657,4.0074,434700,<1H OCEAN,233575.02
-116.98,32.88,12,7320,1279.0,4048,1249,4.3952,151700,<1H OCEAN,199682.0
-118.37,34.09,24,630,172.0,257,147,5.5224,400000,<1H OCEAN,349524.11
-121.37,38.64,27,1672,299.0,757,282,3.6786,159700,INLAND,126901.0
-120.85,37.08,3,3425,611.0,1588,459,4.1779,147800,INLAND,215065.0
-121.92,36.61,27,1619,352.0,831,344,4.3,226400,NEAR OCEAN,268661.0
-122.04,37.85,27,6039,780.0,2181,761,9.5862,469400,NEAR BAY,478628.76
-121.31,37.94,41,375,108.0,323,98,1.9531,45000,INLAND,74314.0
-117.97,34.17,35,5005,848.0,2112,813,4.9968,295000,INLAND,286310.0
-118.27,34.09,52,2327,555.0,1048,491,3.7847,252300,<1H OCEAN,273578.01
-121.6,39.79,18,2672,533.0,1151,532,2.567,102900,INLAND,99956.0
-118.24,33.88,37,1843,366.0,1207,351,2.4821,111000,<1H OCEAN,137127.0
-116.96,34.94,20,2355,467.0,1198,428,3.9934,88500,INLAND,90828.0
-118.75,34.26,24,2234,373.0,1325,383,5.4604,193400,<1H OCEAN,235766.0
-122.16,37.75,40,1227,294.0,928,261,1.8235,95200,NEAR BAY,98238.0
-118.13,34.17,49,1962,435.0,1329,457,3.2898,200000,<1H OCEAN,199145.0
-118.49,34.0,32,3407,1071.0,1463,986,3.0369,500001,<1H OCEAN,384533.09
-118.08,33.97,36,1678,323.0,1380,352,3.5481,163300,<1H OCEAN,166277.0
-118.29,34.05,34,1102,,1325,439,1.5972,168800,<1H OCEAN,191908.01
-118.27,34.13,46,1613,396.0,966,416,2.9392,230300,<1H OCEAN,235990.0
-117.24,33.18,19,3337,565.0,1646,554,5.0195,200200,<1H OCEAN,254444.01
-118.05,34.16,41,3320,713.0,1236,659,3.5694,278600,INLAND,257948.0
-119.56,36.53,19,2746,495.0,1670,518,3.2019,95700,INLAND,90801.0
-121.2,39.23,9,2802,447.0,955,418,5.2359,213300,INLAND,188123.0
-118.11,33.9,35,1323,269.0,1084,240,5.0753,178000,<1H OCEAN,192608.0
-119.73,34.44,48,2114,390.0,973,367,4.8021,351100,NEAR OCEAN,327249.05
-118.34,33.99,48,1172,205.0,497,190,3.825,183000,<1H OCEAN,194994.0
-117.22,32.83,31,3958,727.0,1924,728,5.4605,190200,NEAR OCEAN,263082.06
-120.64,36.99,23,2363,449.0,1168,410,2.2794,75700,INLAND,79763.0
-118.4,34.17,24,6347,,2945,1492,3.3545,221500,<1H OCEAN,265150.01
-118.61,34.21,33,2609,431.0,1208,406,5.4527,227100,<1H OCEAN,263494.01
-117.01,32.99,8,3372,430.0,1536,448,8.4284,378300,<1H OCEAN,391140.01
-117.9,33.67,26,2507,393.0,1333,392,6.1601,266100,<1H OCEAN,295029.0
-121.9,37.31,52,2125,431.0,1014,443,5.8186,281100,<1H OCEAN,405243.26
-117.86,33.78,25,2635,660.0,1710,634,3.125,215000,<1H OCEAN,208817.0
-118.28,34.08,40,1630,543.0,1568,510,2.7366,169100,<1H OCEAN,200069.0
-120.92,37.65,23,505,124.0,163,129,1.3696,275000,INLAND,116196.0
-118.31,34.07,28,2362,949.0,2759,894,2.2364,305600,<1H OCEAN,247924.0
-122.31,38.34,19,4187,684.0,1827,605,4.5293,210400,NEAR BAY,178704.0
-118.36,33.98,40,1113,234.0,584,231,3.0927,316000,<1H OCEAN,176744.0
-121.32,38.7,17,3214,551.0,1879,562,4.3643,124900,INLAND,129975.0
-121.86,37.41,16,2938,589.0,1718,568,5.5073,178900,<1H OCEAN,258199.0
-118.21,34.04,52,846,271.0,1153,281,2.1923,155000,<1H OCEAN,142734.0
-118.32,34.04,39,2965,812.0,2638,794,2.532,172700,<1H OCEAN,191004.01
-118.58,34.06,25,4440,693.0,1560,636,8.8666,500001,<1H OCEAN,478499.68
-121.86,37.21,23,2552,305.0,916,316,9.1974,500001,<1H OCEAN,495943.94
-122.01,37.35,16,3716,916.0,1551,759,4.5,323600,<1H OCEAN,250192.02
-117.0,32.77,35,2114,317.0,881,320,5.5,241400,<1H OCEAN,204815.0
-117.68,34.03,16,2859,668.0,1946,591,3.0396,124300,INLAND,145698.0
-121.88,37.35,43,1086,219.0,715,226,4.2381,193500,<1H OCEAN,217296.01
-120.65,35.27,27,2034,341.0,768,316,4.2411,258900,NEAR OCEAN,256907.0
-117.11,32.68,36,26,14.0,58,23,1.9107,125000,NEAR OCEAN,141177.07
-117.33,34.17,5,4718,1140.0,2564,1056,2.9877,119900,INLAND,107518.0
-121.99,37.35,18,1712,509.0,972,467,4.3971,238900,<1H OCEAN,252278.0
-119.73,36.81,19,1699,356.0,994,368,2.7778,79700,INLAND,82701.0
-117.81,33.74,24,2696,649.0,1908,626,3.3047,216900,<1H OCEAN,178472.0
-117.08,32.78,21,2919,496.0,984,443,4.625,222800,NEAR OCEAN,206650.0
-117.9,33.63,28,2370,352.0,832,347,7.1148,500001,<1H OCEAN,438060.41
-118.22,33.9,38,796,159.0,679,167,3.6607,110400,<1H OCEAN,128000.0
-118.02,34.62,38,248,55.0,261,53,2.1413,96900,INLAND,173821.0
-122.29,40.44,30,1270,365.0,840,324,1.3904,48100,INLAND,62693.0
-122.47,37.78,52,1941,436.0,955,425,4.1339,396400,NEAR BAY,420773.1
-117.8,33.52,50,1152,341.0,519,225,3.053,500001,<1H OCEAN,266697.08
-119.73,34.43,35,2703,654.0,1383,631,4.5278,340400,NEAR OCEAN,300139.03
-117.34,33.23,11,3737,757.0,2212,727,3.1062,141000,NEAR OCEAN,204353.0
-118.58,34.24,26,3239,647.0,1529,590,3.2426,236900,<1H OCEAN,223003.0
-122.48,38.54,37,1898,359.0,973,340,4.2096,256600,INLAND,217928.0
-117.23,33.2,29,3372,720.0,1770,693,3.5109,166000,<1H OCEAN,204741.0
-118.38,33.87,27,2287,491.0,1101,466,4.675,316900,<1H OCEAN,380639.02
-119.35,36.22,29,2051,351.0,915,343,3.1944,106800,INLAND,80791.0
-121.92,37.33,52,2962,557.0,1215,506,4.7768,301100,<1H OCEAN,337516.06
-118.14,34.16,39,2776,840.0,2546,773,2.575,153500,<1H OCEAN,173747.0
-121.88,37.33,45,1192,371.0,1084,345,2.8594,205900,<1H OCEAN,195814.01
-118.31,34.06,34,1848,667.0,1351,589,2.0547,410000,<1H OCEAN,245547.01
-117.62,33.77,43,1911,439.0,930,433,4.6369,186400,<1H OCEAN,220293.01
-122.48,37.69,42,2993,512.0,1594,546,4.4821,252400,NEAR OCEAN,263351.0
-121.06,39.04,15,1999,287.0,585,246,5.5161,361900,INLAND,192718.0
-118.06,34.58,36,1493,258.0,899,260,3.86,109300,INLAND,116802.0
-118.22,33.83,42,1370,299.0,1018,328,4.4474,160200,<1H OCEAN,186197.0
-117.23,33.1,4,1862,291.0,685,248,7.745,237400,NEAR OCEAN,359200.1
-118.42,34.02,26,2664,842.0,1745,789,3.4269,301900,<1H OCEAN,341808.0
-122.26,37.83,52,1443,311.0,660,292,3.0125,184400,NEAR BAY,216399.0
-117.55,33.9,21,1839,324.0,871,307,3.4459,198800,INLAND,135058.0
-117.16,32.75,49,1566,494.0,643,419,1.9637,137500,NEAR OCEAN,156283.0
-117.08,32.64,38,917,256.0,494,233,1.9241,150000,NEAR OCEAN,133626.0
-119.11,36.29,18,1666,294.0,859,301,2.6065,93800,INLAND,76276.0
-122.44,37.73,52,2838,567.0,1411,526,3.8304,261400,NEAR BAY,282866.0
-117.33,34.15,28,1473,333.0,1196,312,1.6993,67800,INLAND,80698.0
-117.91,33.64,37,1998,472.0,1030,436,3.9306,268400,<1H OCEAN,331873.04
-121.36,38.64,24,6540,1008.0,2667,1031,5.5632,175200,INLAND,216575.0
-118.36,33.88,26,1375,286.0,829,278,3.9844,230700,<1H OCEAN,270726.0
-118.19,34.09,41,2090,530.0,2043,537,1.9706,144200,<1H OCEAN,160220.0
-116.96,32.86,14,3064,496.0,1681,503,4.4347,160300,<1H OCEAN,180370.0
-118.24,33.96,39,643,186.0,821,191,2.5729,97300,<1H OCEAN,111985.0
-119.82,36.79,18,5822,1439.0,3415,1224,1.6854,64700,INLAND,64613.0
-122.43,37.75,52,2960,623.0,1191,589,3.95,347700,NEAR BAY,371184.01
-117.24,33.19,19,1569,351.0,1035,352,2.9191,159400,<1H OCEAN,162239.0
-117.08,33.01,5,5659,931.0,2565,902,6.1949,238700,<1H OCEAN,267979.0
-118.02,33.77,33,2683,436.0,1520,456,5.0091,211500,<1H OCEAN,232659.0
-116.89,32.99,14,2816,501.0,1448,452,5.0278,210900,<1H OCEAN,197244.0
-122.68,38.43,18,2723,529.0,1150,520,3.5885,191900,<1H OCEAN,182005.0
-118.22,34.09,42,1706,488.0,1941,447,2.5213,149700,<1H OCEAN,157233.0
-120.08,39.23,19,1746,306.0,251,104,4.8182,146900,INLAND,163306.0
-118.37,34.18,33,1829,512.0,1345,500,3.1629,198900,<1H OCEAN,223605.01
-117.87,33.92,17,4575,764.0,2054,737,6.0571,272400,<1H OCEAN,285753.01
-118.3,34.19,52,1704,277.0,746,262,4.7986,326100,<1H OCEAN,324904.02
-117.94,33.62,28,1765,390.0,832,349,6.5928,439100,<1H OCEAN,410646.22
-117.93,33.85,31,2149,465.0,966,302,3.875,183900,<1H OCEAN,209590.0
-121.94,37.27,23,1932,552.0,997,482,3.662,211900,<1H OCEAN,270686.0
-119.16,34.95,14,4054,787.0,1581,579,3.0882,148200,INLAND,88382.0
-122.4,37.81,12,1349,349.0,536,334,7.7852,250000,NEAR BAY,400588.14
-119.19,35.64,29,1476,220.0,902,205,2.6726,83300,INLAND,72593.0
-118.79,34.14,7,3003,504.0,1143,466,5.8548,500001,NEAR OCEAN,369291.13
-117.96,33.83,34,982,148.0,498,156,6.3214,220800,<1H OCEAN,263139.03
-118.43,34.29,38,1704,347.0,1384,374,2.865,155500,<1H OCEAN,160926.0
-121.47,38.68,19,946,182.0,474,173,5.0155,97300,INLAND,172845.0
-122.03,36.97,52,403,72.0,200,73,1.6923,262500,NEAR OCEAN,229536.0
-118.26,34.07,36,2306,813.0,2823,765,2.0214,170500,<1H OCEAN,186775.0
-121.3,38.13,26,2256,360.0,937,372,5.0528,153700,INLAND,160648.0
-117.91,33.91,27,2181,501.0,1555,488,3.6106,196400,<1H OCEAN,175395.0
-121.37,38.69,29,2103,380.0,1124,387,3.0833,87000,INLAND,122688.0
-118.52,34.22,21,4617,1101.0,2891,1031,3.2289,318100,<1H OCEAN,224265.01
-118.27,34.1,51,3149,519.0,1082,510,6.4459,421600,<1H OCEAN,467573.4
-122.31,37.92,12,1895,600.0,983,519,2.5,195800,NEAR BAY,173313.0
-117.08,32.57,9,6298,1512.0,4451,1456,2.569,88300,NEAR OCEAN,139055.0
-118.24,34.03,52,142,47.0,137,45,1.8333,312500,<1H OCEAN,185324.01
-117.99,34.07,31,1507,369.0,1548,347,3.4327,147200,INLAND,146777.0
-118.32,34.02,50,1655,256.0,672,260,4.2554,194300,<1H OCEAN,194892.0
-118.09,34.02,33,4853,1105.0,2855,1006,3.2622,208600,<1H OCEAN,188540.0
-118.25,34.0,29,1419,363.0,1696,317,2.2813,101300,<1H OCEAN,113841.0
-122.18,37.76,43,2018,408.0,1111,367,1.8913,91200,NEAR BAY,92938.0
-118.38,34.05,52,2053,480.0,900,417,3.0707,417900,<1H OCEAN,379892.22
-122.47,37.78,52,2951,647.0,1448,591,3.1392,422400,NEAR BAY,423911.15
-117.13,32.76,41,1545,420.0,747,415,2.375,154400,NEAR OCEAN,172497.0
-122.36,37.96,31,1157,276.0,956,232,1.5347,80400,NEAR BAY,99522.0
-117.93,33.65,35,2133,413.0,1473,402,4.4211,215200,<1H OCEAN,279906.04
-118.23,34.13,34,609,149.0,407,145,4.5766,185800,<1H OCEAN,221287.0
-117.15,34.05,9,1442,219.0,633,230,5.0227,162300,INLAND,144966.0
-117.93,34.08,35,689,128.0,379,128,3.9583,206000,<1H OCEAN,180517.0
-118.46,34.0,36,1392,260.0,679,247,4.7344,346900,<1H OCEAN,391808.18
-118.03,34.06,36,1018,305.0,1307,292,2.1453,162100,<1H OCEAN,153491.0
-118.5,34.04,52,2233,317.0,769,277,8.3839,500001,<1H OCEAN,488147.76
-121.79,37.66,22,14701,2210.0,6693,2232,5.98,245000,INLAND,257754.0
-117.96,34.03,35,1623,331.0,1462,312,3.9803,152600,<1H OCEAN,160314.0
-121.45,38.57,52,2006,412.0,825,384,3.2963,236100,INLAND,120302.0
-118.0,33.92,26,2830,399.0,1204,404,6.1273,289600,<1H OCEAN,291869.0
-118.17,33.94,17,1145,209.0,499,202,4.6389,165500,<1H OCEAN,185068.0
-117.02,32.59,19,1902,335.0,1102,313,3.0365,98100,NEAR OCEAN,128307.0
-117.04,32.68,9,3087,609.0,1530,556,3.775,125000,NEAR OCEAN,134247.0
-122.71,37.88,21,2845,552.0,599,250,4.3125,495800,NEAR OCEAN,319936.01
-121.9,37.36,38,1141,333.0,1028,291,2.7333,182500,<1H OCEAN,198580.0
-119.08,35.32,8,11609,2141.0,5696,2100,5.0012,106300,INLAND,146999.0
-117.01,32.81,21,4203,618.0,1620,600,5.3441,193500,<1H OCEAN,208881.0
-122.07,37.94,36,2639,488.0,1111,476,3.5057,205100,NEAR BAY,162928.0
-121.68,36.67,26,5745,1017.0,2780,996,5.0,202300,<1H OCEAN,265122.0
-118.39,33.79,30,4402,563.0,1582,551,10.898,500001,NEAR OCEAN,500001.0
-124.17,40.74,17,2026,338.0,873,313,4.0357,128900,NEAR OCEAN,113180.0
-122.49,37.7,36,1946,340.0,828,313,5.2811,287700,NEAR OCEAN,306361.01
-119.01,35.36,24,1941,484.0,1277,435,1.056,51600,INLAND,51596.0
-118.02,33.96,36,2002,361.0,913,311,4.5446,244700,<1H OCEAN,213153.0
-121.06,37.73,5,2256,420.0,1246,397,4.9236,155900,INLAND,170465.0
-116.62,32.86,18,4115,847.0,2032,745,4.0159,169100,<1H OCEAN,201307.0
-118.05,33.99,42,2480,401.0,1085,438,5.193,263400,<1H OCEAN,272808.05
-122.39,37.78,3,3464,1179.0,1441,919,4.7105,275000,NEAR BAY,273912.1
-118.19,34.12,52,679,132.0,483,163,4.2344,162500,<1H OCEAN,259200.0
-118.09,33.79,31,4231,617.0,1694,623,6.6312,360100,<1H OCEAN,365985.09
-117.15,32.8,41,1413,261.0,1070,259,2.3578,166700,NEAR OCEAN,192730.0
-117.67,34.04,13,1543,,776,358,3.0598,99700,INLAND,149178.0
-118.43,34.15,26,2900,667.0,1090,590,3.7125,447400,<1H OCEAN,381099.09
-117.1,32.83,16,1049,154.0,467,160,6.2047,248100,<1H OCEAN,245496.0
-117.13,32.92,16,2173,399.0,1460,393,4.2614,169600,<1H OCEAN,164133.0
-122.28,38.34,44,1066,190.0,416,174,3.6389,304000,NEAR BAY,147168.0
-121.65,36.77,15,2191,358.0,1150,330,4.7969,227500,<1H OCEAN,240061.0
-118.17,34.04,38,385,102.0,402,95,1.625,129700,<1H OCEAN,143786.02
-122.72,40.17,16,396,78.0,188,72,1.3889,87500,INLAND,63034.87
-120.1,39.37,10,2325,410.0,1016,373,4.5208,117300,INLAND,147022.0
-117.98,34.07,15,3543,888.0,3131,823,3.0184,139400,INLAND,146769.0
-116.45,33.8,9,5534,1206.0,2283,1008,3.6161,99100,INLAND,116727.0
-121.55,38.51,14,5490,851.0,2415,837,6.5253,216800,INLAND,282505.0
-117.11,32.75,21,2127,658.0,1812,603,1.6896,100000,NEAR OCEAN,100891.0
-121.02,37.61,33,1469,370.0,1318,349,1.7104,59000,INLAND,89066.0
-121.98,37.27,25,3075,564.0,1633,543,5.2528,269400,<1H OCEAN,279218.0
-118.14,33.86,36,1774,348.0,934,333,4.8571,203300,<1H OCEAN,216723.0
-121.56,39.69,8,2836,522.0,1163,512,3.13,168300,INLAND,106521.0
-122.45,37.74,52,1596,276.0,642,273,4.375,349500,NEAR BAY,306112.0
-118.44,34.16,33,1616,322.0,580,311,4.0391,337500,<1H OCEAN,353058.07
-122.0,37.08,17,4154,739.0,2149,693,5.5919,373400,NEAR OCEAN,314984.02
-122.59,38.92,15,1410,329.0,599,273,2.1953,75000,INLAND,105917.0
-119.67,34.42,37,1673,444.0,1477,446,2.0643,246700,<1H OCEAN,189266.0
-115.56,32.79,20,2372,835.0,2283,767,1.1707,62500,INLAND,68052.0
-122.25,38.16,17,4459,944.0,1812,888,2.9375,106700,NEAR BAY,138585.0
-118.35,33.85,35,1248,206.0,551,185,5.6426,348200,<1H OCEAN,312498.02
-118.35,33.9,22,1127,287.0,697,241,3.3971,220300,<1H OCEAN,211669.0
-118.94,36.32,10,2271,398.0,986,358,4.0703,147100,INLAND,128389.0
-121.32,37.98,37,3247,643.0,1737,665,3.066,94100,INLAND,103196.0
-117.39,33.93,26,3014,494.0,1832,485,4.8333,127900,INLAND,156133.0
-119.02,36.07,29,2610,597.0,1659,571,1.5911,60800,INLAND,55478.0
-122.78,38.44,14,4143,656.0,1569,629,3.9766,345300,<1H OCEAN,198079.0
-122.24,40.16,19,2500,509.0,1293,494,2.035,55100,INLAND,67971.0
-122.44,37.77,52,5604,1268.0,2023,1196,4.4085,400000,NEAR BAY,476798.7
-117.48,34.09,32,1650,328.0,1124,290,3.1838,98600,INLAND,105206.0
-118.31,36.94,35,2563,530.0,861,371,2.325,80600,INLAND,81345.0
-122.39,37.76,52,1877,427.0,712,398,3.9722,290900,NEAR BAY,302320.02
-118.58,34.2,37,1389,252.0,826,249,5.015,220900,<1H OCEAN,269522.12
-117.32,33.96,19,3216,666.0,1363,629,3.7585,144500,INLAND,127527.0
-122.45,37.78,52,1345,291.0,560,294,3.7159,494400,NEAR BAY,432306.2
-122.64,41.73,50,1525,308.0,661,285,2.2206,63200,INLAND,66542.0
-117.36,34.1,31,2587,531.0,1227,489,2.3578,88600,INLAND,92118.0
-118.13,34.03,31,4267,1070.0,3176,1071,3.0212,208200,<1H OCEAN,193215.0
-121.45,38.48,24,1766,340.0,1028,372,3.5402,98700,INLAND,123191.0
-120.4,37.3,28,1401,,967,257,1.5917,89400,INLAND,64395.0
-118.28,33.73,45,2137,559.0,1550,529,1.9167,227200,NEAR OCEAN,226378.0
-118.4,33.87,40,1679,372.0,719,385,6.435,479500,<1H OCEAN,463317.43
-121.24,38.78,18,549,143.0,249,136,0.8691,136500,INLAND,133071.0
-118.52,34.32,18,7498,976.0,3189,955,8.1248,374000,<1H OCEAN,403773.03
-118.17,33.77,37,1127,327.0,492,331,2.675,241700,NEAR OCEAN,197279.0
-117.21,33.16,13,2937,698.0,1246,579,2.6487,196000,<1H OCEAN,169273.01
-117.0,33.74,8,5330,1529.0,2143,1107,2.1103,94400,INLAND,100030.0
-120.96,41.12,29,779,136.0,364,123,2.5,59200,INLAND,69156.0
-117.77,33.67,12,4329,1068.0,1913,978,4.5094,160200,<1H OCEAN,241625.03
-121.82,37.37,42,2913,577.0,1873,580,3.7214,167900,<1H OCEAN,192565.0
-122.14,37.9,32,5738,746.0,2099,732,10.3224,500001,NEAR BAY,496641.95
-117.15,32.91,14,1259,238.0,889,247,4.9464,174800,<1H OCEAN,195497.01
-118.12,34.07,45,1770,423.0,1410,389,3.0592,212500,<1H OCEAN,211304.0
-122.18,37.8,23,2317,336.0,955,328,6.7527,285800,NEAR BAY,345184.03
-122.13,38.02,52,2378,508.0,940,451,2.9583,166000,NEAR BAY,156156.01
-121.28,38.71,8,4053,912.0,2033,897,2.8973,117100,INLAND,126308.0
-118.5,34.26,33,2831,510.0,1340,504,4.8316,237300,<1H OCEAN,235382.0
-117.1,32.68,20,1012,269.0,837,240,2.0488,88900,NEAR OCEAN,100594.0
-116.97,32.65,4,16450,2833.0,7985,2683,5.6631,233400,NEAR OCEAN,248272.0
-119.74,34.44,27,1251,282.0,503,283,2.8,353000,NEAR OCEAN,260185.0
-118.14,33.87,44,1661,315.0,985,319,4.3942,219500,<1H OCEAN,215472.0
-121.33,38.68,13,5826,1411.0,2244,1219,1.9093,142900,INLAND,109151.0
-117.11,33.14,10,3208,636.0,1395,582,3.4455,190500,<1H OCEAN,162078.0
-118.74,37.58,20,3301,779.0,1085,448,3.7315,159300,INLAND,123617.0
-117.85,33.89,24,3326,503.0,1616,494,5.7457,240600,<1H OCEAN,268905.0
-119.03,34.23,16,5323,795.0,2493,779,5.6762,271300,<1H OCEAN,293501.0
-121.63,36.67,34,2486,560.0,2443,557,2.5263,130400,<1H OCEAN,128344.0
-118.31,34.06,47,3038,1533.0,4225,1472,1.6725,187500,<1H OCEAN,286904.03
-117.5,33.98,21,2394,416.0,1291,381,4.2099,138700,INLAND,150757.0
-119.69,34.38,39,1383,459.0,677,362,2.25,281300,NEAR OCEAN,236905.02
